representation,patient_a,patient_b,conditional_same_set
4-view,TCGA-B8-5549,TCGA-CJ-4923,1.0
4-view,TCGA-B8-5549,TCGA-CJ-6027,1.0
4-view,TCGA-B8-5549,TCGA-CJ-6028,1.0
4-view,TCGA-B8-5549,TCGA-CJ-6030,1.0
4-view,TCGA-B8-5549,TCGA-CJ-6033,1.0
4-view,TCGA-B8-5549,TCGA-CZ-4859,0.0
4-view,TCGA-B8-5549,TCGA-CZ-4863,0.5
4-view,TCGA-B8-5549,TCGA-CZ-4865,1.0
4-view,TCGA-B8-5549,TCGA-CZ-5451,0.0
4-view,TCGA-B8-5549,TCGA-CZ-5462,1.0
4-view,TCGA-B8-5549,TCGA-CZ-5468,1.0
4-view,TCGA-B8-5549,TCGA-CZ-5984,1.0
4-view,TCGA-B8-5549,TCGA-CZ-5985,1.0
4-view,TCGA-B8-5549,TCGA-CZ-5988,1.0
4-view,TCGA-B8-5549,TCGA-G6-A5PC,1.0
4-view,TCGA-B8-5549,TCGA-G6-A8L7,1.0
4-view,TCGA-B8-5550,TCGA-B8-5551,0.3529411764705882
4-view,TCGA-B8-5550,TCGA-B8-5553,0.0
4-view,TCGA-B8-5550,TCGA-B8-A54D,0.5
4-view,TCGA-B8-5550,TCGA-B8-A54E,0.21428571428571425
4-view,TCGA-B8-5550,TCGA-B8-A54F,1.0
4-view,TCGA-B8-5550,TCGA-B8-A54G,0.1764705882352941
4-view,TCGA-B8-5550,TCGA-BP-4164,0.5
4-view,TCGA-B8-5550,TCGA-BP-4167,1.0
4-view,TCGA-B8-5550,TCGA-BP-4770,1.0
4-view,TCGA-B8-5550,TCGA-BP-4782,0.21428571428571425
4-view,TCGA-B8-5550,TCGA-BP-4960,0.75
4-view,TCGA-B8-5550,TCGA-BP-4962,1.0
4-view,TCGA-B8-5550,TCGA-BP-4965,0.0
4-view,TCGA-B8-5550,TCGA-BP-4967,1.0
4-view,TCGA-B8-5550,TCGA-BP-4970,0.0
4-view,TCGA-B8-5550,TCGA-BP-4971,0.75
4-view,TCGA-B8-5550,TCGA-BP-4972,0.21428571428571425
4-view,TCGA-B8-5550,TCGA-BP-4976,0.0
4-view,TCGA-B8-5550,TCGA-BP-4977,0.5
4-view,TCGA-B8-5550,TCGA-BP-4982,0.0
4-view,TCGA-B8-5550,TCGA-BP-4986,0.75
4-view,TCGA-B8-5550,TCGA-BP-4988,0.7999999999999999
4-view,TCGA-B8-5550,TCGA-BP-4989,0.5
4-view,TCGA-B8-5550,TCGA-BP-4992,0.5
4-view,TCGA-B8-5550,TCGA-BP-4994,0.0
4-view,TCGA-B8-5550,TCGA-BP-4995,0.0
4-view,TCGA-B8-5550,TCGA-BP-4999,0.0
4-view,TCGA-B8-5550,TCGA-BP-5000,0.5
4-view,TCGA-B8-5550,TCGA-BP-5001,0.0
4-view,TCGA-B8-5550,TCGA-BP-5004,0.0
4-view,TCGA-B8-5550,TCGA-BP-5006,0.0
4-view,TCGA-B8-5550,TCGA-BP-5007,0.0
4-view,TCGA-B8-5550,TCGA-BP-5009,0.5
4-view,TCGA-B8-5550,TCGA-BP-5010,0.75
4-view,TCGA-B8-5550,TCGA-BP-5174,0.0
4-view,TCGA-B8-5550,TCGA-BP-5175,0.75
4-view,TCGA-B8-5550,TCGA-BP-5180,0.1764705882352941
4-view,TCGA-B8-5550,TCGA-BP-5181,0.0
4-view,TCGA-B8-5550,TCGA-BP-5183,0.0
4-view,TCGA-B8-5550,TCGA-BP-5184,0.0
4-view,TCGA-B8-5550,TCGA-BP-5186,0.0
4-view,TCGA-B8-5550,TCGA-BP-5187,0.0
4-view,TCGA-B8-5550,TCGA-BP-5189,0.0
4-view,TCGA-B8-5550,TCGA-BP-5190,0.0
4-view,TCGA-B8-5550,TCGA-BP-5191,0.75
4-view,TCGA-B8-5550,TCGA-BP-5192,0.0
4-view,TCGA-B8-5550,TCGA-BP-5194,0.0
4-view,TCGA-B8-5550,TCGA-BP-5195,0.0
4-view,TCGA-B8-5550,TCGA-BP-5196,1.0
4-view,TCGA-B8-5550,TCGA-BP-5199,0.75
4-view,TCGA-B8-5550,TCGA-BP-5200,0.5
4-view,TCGA-B8-5550,TCGA-CJ-4637,0.3529411764705882
4-view,TCGA-B8-5550,TCGA-CJ-4641,0.3529411764705882
4-view,TCGA-B8-5550,TCGA-CJ-4900,0.3529411764705882
4-view,TCGA-B8-5550,TCGA-CJ-4902,0.7999999999999999
4-view,TCGA-B8-5550,TCGA-CJ-4903,0.5714285714285713
4-view,TCGA-B8-5550,TCGA-CJ-4904,0.0
4-view,TCGA-B8-5550,TCGA-CJ-4923,0.823529411764706
4-view,TCGA-B8-5550,TCGA-CJ-6027,0.5
4-view,TCGA-B8-5550,TCGA-CJ-6028,0.3529411764705882
4-view,TCGA-B8-5550,TCGA-CJ-6030,0.1764705882352941
4-view,TCGA-B8-5550,TCGA-CJ-6033,1.0
4-view,TCGA-B8-5550,TCGA-CZ-4859,0.0
4-view,TCGA-B8-5550,TCGA-CZ-4863,0.0
4-view,TCGA-B8-5550,TCGA-CZ-4865,1.0
4-view,TCGA-B8-5550,TCGA-CZ-5451,0.0
4-view,TCGA-B8-5550,TCGA-CZ-5462,0.1764705882352941
4-view,TCGA-B8-5550,TCGA-CZ-5468,0.6923076923076924
4-view,TCGA-B8-5550,TCGA-CZ-5984,1.0
4-view,TCGA-B8-5550,TCGA-CZ-5985,0.3529411764705882
4-view,TCGA-B8-5550,TCGA-CZ-5988,0.5
4-view,TCGA-B8-5550,TCGA-G6-A5PC,0.5
4-view,TCGA-B8-5550,TCGA-G6-A8L7,1.0
4-view,TCGA-B8-5551,TCGA-B8-5553,0.0
4-view,TCGA-B8-5551,TCGA-B8-A54D,0.5
4-view,TCGA-B8-5551,TCGA-B8-A54E,1.0
4-view,TCGA-B8-5551,TCGA-B8-A54F,1.0
4-view,TCGA-B8-5551,TCGA-B8-A54G,0.8333333333333334
4-view,TCGA-B8-5551,TCGA-BP-4164,0.5
4-view,TCGA-B8-5551,TCGA-BP-4167,0.5454545454545454
4-view,TCGA-B8-5551,TCGA-BP-4770,0.44999999999999996
4-view,TCGA-B8-5551,TCGA-BP-4782,0.16666666666666666
4-view,TCGA-B8-5551,TCGA-BP-4960,0.44999999999999996
4-view,TCGA-B8-5551,TCGA-BP-4962,0.3529411764705882
4-view,TCGA-B8-5551,TCGA-BP-4965,0.0
4-view,TCGA-B8-5551,TCGA-BP-4967,1.0
4-view,TCGA-B8-5551,TCGA-BP-4970,0.0
4-view,TCGA-B8-5551,TCGA-BP-4971,0.44999999999999996
4-view,TCGA-B8-5551,TCGA-BP-4972,0.16666666666666666
4-view,TCGA-B8-5551,TCGA-BP-4976,0.0
4-view,TCGA-B8-5551,TCGA-BP-4977,0.5
4-view,TCGA-B8-5551,TCGA-BP-4982,0.0
4-view,TCGA-B8-5551,TCGA-BP-4986,0.44999999999999996
4-view,TCGA-B8-5551,TCGA-BP-4988,0.5
4-view,TCGA-B8-5551,TCGA-BP-4989,1.0
4-view,TCGA-B8-5551,TCGA-BP-4992,0.5
4-view,TCGA-B8-5551,TCGA-BP-4994,0.0
4-view,TCGA-B8-5551,TCGA-BP-4995,0.0
4-view,TCGA-B8-5551,TCGA-BP-4999,0.0
4-view,TCGA-B8-5551,TCGA-BP-5000,0.5
4-view,TCGA-B8-5551,TCGA-BP-5001,0.0
4-view,TCGA-B8-5551,TCGA-BP-5004,0.0
4-view,TCGA-B8-5551,TCGA-BP-5006,0.0
4-view,TCGA-B8-5551,TCGA-BP-5007,0.0
4-view,TCGA-B8-5551,TCGA-BP-5009,0.5
4-view,TCGA-B8-5551,TCGA-BP-5010,0.3529411764705882
4-view,TCGA-B8-5551,TCGA-BP-5174,0.0
4-view,TCGA-B8-5551,TCGA-BP-5175,0.44999999999999996
4-view,TCGA-B8-5551,TCGA-BP-5180,0.8333333333333334
4-view,TCGA-B8-5551,TCGA-BP-5181,0.0
4-view,TCGA-B8-5551,TCGA-BP-5183,0.0
4-view,TCGA-B8-5551,TCGA-BP-5184,0.0
4-view,TCGA-B8-5551,TCGA-BP-5186,0.0
4-view,TCGA-B8-5551,TCGA-BP-5187,0.0
4-view,TCGA-B8-5551,TCGA-BP-5189,0.19999999999999998
4-view,TCGA-B8-5551,TCGA-BP-5190,0.0
4-view,TCGA-B8-5551,TCGA-BP-5191,0.44999999999999996
4-view,TCGA-B8-5551,TCGA-BP-5192,0.0
4-view,TCGA-B8-5551,TCGA-BP-5194,0.0
4-view,TCGA-B8-5551,TCGA-BP-5195,0.0
4-view,TCGA-B8-5551,TCGA-BP-5196,0.44999999999999996
4-view,TCGA-B8-5551,TCGA-BP-5199,0.44999999999999996
4-view,TCGA-B8-5551,TCGA-BP-5200,0.5
4-view,TCGA-B8-5551,TCGA-CJ-4637,1.0
4-view,TCGA-B8-5551,TCGA-CJ-4641,1.0
4-view,TCGA-B8-5551,TCGA-CJ-4900,1.0
4-view,TCGA-B8-5551,TCGA-CJ-4902,0.6666666666666666
4-view,TCGA-B8-5551,TCGA-CJ-4903,0.4285714285714285
4-view,TCGA-B8-5551,TCGA-CJ-4904,0.0
4-view,TCGA-B8-5551,TCGA-CJ-4923,0.5294117647058824
4-view,TCGA-B8-5551,TCGA-CJ-6027,0.5
4-view,TCGA-B8-5551,TCGA-CJ-6028,1.0
4-view,TCGA-B8-5551,TCGA-CJ-6030,0.8333333333333334
4-view,TCGA-B8-5551,TCGA-CJ-6033,0.4285714285714285
4-view,TCGA-B8-5551,TCGA-CZ-4859,0.0
4-view,TCGA-B8-5551,TCGA-CZ-4863,0.5
4-view,TCGA-B8-5551,TCGA-CZ-4865,1.0
4-view,TCGA-B8-5551,TCGA-CZ-5451,0.0
4-view,TCGA-B8-5551,TCGA-CZ-5462,0.8333333333333334
4-view,TCGA-B8-5551,TCGA-CZ-5468,0.5294117647058824
4-view,TCGA-B8-5551,TCGA-CZ-5984,1.0
4-view,TCGA-B8-5551,TCGA-CZ-5985,1.0
4-view,TCGA-B8-5551,TCGA-CZ-5988,0.5
4-view,TCGA-B8-5551,TCGA-G6-A5PC,0.5
4-view,TCGA-B8-5551,TCGA-G6-A8L7,1.0
4-view,TCGA-B8-5553,TCGA-B8-A54D,0.0
4-view,TCGA-B8-5553,TCGA-B8-A54E,0.0
4-view,TCGA-B8-5553,TCGA-B8-A54F,0.0
4-view,TCGA-B8-5553,TCGA-B8-A54G,0.0
4-view,TCGA-B8-5553,TCGA-BP-4164,0.0
4-view,TCGA-B8-5553,TCGA-BP-4167,0.0
4-view,TCGA-B8-5553,TCGA-BP-4770,0.0
4-view,TCGA-B8-5553,TCGA-BP-4782,0.5
4-view,TCGA-B8-5553,TCGA-BP-4960,0.0
4-view,TCGA-B8-5553,TCGA-BP-4962,0.0
4-view,TCGA-B8-5553,TCGA-BP-4965,1.0
4-view,TCGA-B8-5553,TCGA-BP-4967,0.0
4-view,TCGA-B8-5553,TCGA-BP-4970,1.0
4-view,TCGA-B8-5553,TCGA-BP-4971,0.0
4-view,TCGA-B8-5553,TCGA-BP-4972,0.5
4-view,TCGA-B8-5553,TCGA-BP-4976,1.0
4-view,TCGA-B8-5553,TCGA-BP-4977,0.0
4-view,TCGA-B8-5553,TCGA-BP-4982,1.0
4-view,TCGA-B8-5553,TCGA-BP-4986,0.0
4-view,TCGA-B8-5553,TCGA-BP-4988,0.0
4-view,TCGA-B8-5553,TCGA-BP-4989,0.0
4-view,TCGA-B8-5553,TCGA-BP-4992,0.0
4-view,TCGA-B8-5553,TCGA-BP-4994,1.0
4-view,TCGA-B8-5553,TCGA-BP-4995,1.0
4-view,TCGA-B8-5553,TCGA-BP-4999,1.0
4-view,TCGA-B8-5553,TCGA-BP-5000,0.0
4-view,TCGA-B8-5553,TCGA-BP-5001,1.0
4-view,TCGA-B8-5553,TCGA-BP-5004,1.0
4-view,TCGA-B8-5553,TCGA-BP-5006,1.0
4-view,TCGA-B8-5553,TCGA-BP-5007,1.0
4-view,TCGA-B8-5553,TCGA-BP-5009,0.0
4-view,TCGA-B8-5553,TCGA-BP-5010,0.0
4-view,TCGA-B8-5553,TCGA-BP-5174,1.0
4-view,TCGA-B8-5553,TCGA-BP-5175,0.0
4-view,TCGA-B8-5553,TCGA-BP-5180,0.0
4-view,TCGA-B8-5553,TCGA-BP-5181,1.0
4-view,TCGA-B8-5553,TCGA-BP-5183,1.0
4-view,TCGA-B8-5553,TCGA-BP-5184,1.0
4-view,TCGA-B8-5553,TCGA-BP-5186,1.0
4-view,TCGA-B8-5553,TCGA-BP-5187,1.0
4-view,TCGA-B8-5553,TCGA-BP-5189,0.5
4-view,TCGA-B8-5553,TCGA-BP-5190,1.0
4-view,TCGA-B8-5553,TCGA-BP-5191,0.0
4-view,TCGA-B8-5553,TCGA-BP-5192,1.0
4-view,TCGA-B8-5553,TCGA-BP-5194,1.0
4-view,TCGA-B8-5553,TCGA-BP-5195,1.0
4-view,TCGA-B8-5553,TCGA-BP-5196,0.0
4-view,TCGA-B8-5553,TCGA-BP-5199,0.0
4-view,TCGA-B8-5553,TCGA-BP-5200,0.0
4-view,TCGA-B8-5553,TCGA-CJ-4637,0.0
4-view,TCGA-B8-5553,TCGA-CJ-4641,0.0
4-view,TCGA-B8-5553,TCGA-CJ-4900,0.0
4-view,TCGA-B8-5553,TCGA-CJ-4902,0.0
4-view,TCGA-B8-5553,TCGA-CJ-4903,0.0
4-view,TCGA-B8-5553,TCGA-CJ-4904,1.0
4-view,TCGA-B8-5553,TCGA-CJ-4923,0.0
4-view,TCGA-B8-5553,TCGA-CJ-6027,0.0
4-view,TCGA-B8-5553,TCGA-CJ-6028,0.0
4-view,TCGA-B8-5553,TCGA-CJ-6030,0.0
4-view,TCGA-B8-5553,TCGA-CJ-6033,0.0
4-view,TCGA-B8-5553,TCGA-CZ-4859,1.0
4-view,TCGA-B8-5553,TCGA-CZ-4863,0.5
4-view,TCGA-B8-5553,TCGA-CZ-4865,0.0
4-view,TCGA-B8-5553,TCGA-CZ-5451,1.0
4-view,TCGA-B8-5553,TCGA-CZ-5462,0.0
4-view,TCGA-B8-5553,TCGA-CZ-5468,0.0
4-view,TCGA-B8-5553,TCGA-CZ-5984,0.0
4-view,TCGA-B8-5553,TCGA-CZ-5985,0.0
4-view,TCGA-B8-5553,TCGA-CZ-5988,0.0
4-view,TCGA-B8-5553,TCGA-G6-A5PC,0.0
4-view,TCGA-B8-5553,TCGA-G6-A8L7,0.0
4-view,TCGA-B8-A54D,TCGA-B8-A54E,1.0
4-view,TCGA-B8-A54D,TCGA-B8-A54F,1.0
4-view,TCGA-B8-A54D,TCGA-B8-A54G,1.0
4-view,TCGA-B8-A54D,TCGA-BP-4164,1.0
4-view,TCGA-B8-A54D,TCGA-BP-4167,1.0
4-view,TCGA-B8-A54D,TCGA-BP-4770,0.5
4-view,TCGA-B8-A54D,TCGA-BP-4782,0.5
4-view,TCGA-B8-A54D,TCGA-BP-4960,0.5
4-view,TCGA-B8-A54D,TCGA-BP-4962,0.5
4-view,TCGA-B8-A54D,TCGA-BP-4965,0.0
4-view,TCGA-B8-A54D,TCGA-BP-4967,1.0
4-view,TCGA-B8-A54D,TCGA-BP-4970,0.0
4-view,TCGA-B8-A54D,TCGA-BP-4971,0.5
4-view,TCGA-B8-A54D,TCGA-BP-4972,0.5
4-view,TCGA-B8-A54D,TCGA-BP-4976,0.0
4-view,TCGA-B8-A54D,TCGA-BP-4977,1.0
4-view,TCGA-B8-A54D,TCGA-BP-4982,0.0
4-view,TCGA-B8-A54D,TCGA-BP-4986,0.5
4-view,TCGA-B8-A54D,TCGA-BP-4988,0.5
4-view,TCGA-B8-A54D,TCGA-BP-4989,1.0
4-view,TCGA-B8-A54D,TCGA-BP-4992,1.0
4-view,TCGA-B8-A54D,TCGA-BP-4994,0.0
4-view,TCGA-B8-A54D,TCGA-BP-4995,0.0
4-view,TCGA-B8-A54D,TCGA-BP-4999,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5000,1.0
4-view,TCGA-B8-A54D,TCGA-BP-5001,0.5
4-view,TCGA-B8-A54D,TCGA-BP-5004,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5006,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5007,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5009,1.0
4-view,TCGA-B8-A54D,TCGA-BP-5010,0.5
4-view,TCGA-B8-A54D,TCGA-BP-5174,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5175,0.5
4-view,TCGA-B8-A54D,TCGA-BP-5180,1.0
4-view,TCGA-B8-A54D,TCGA-BP-5181,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5183,0.5
4-view,TCGA-B8-A54D,TCGA-BP-5184,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5186,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5187,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5189,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5190,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5191,0.5
4-view,TCGA-B8-A54D,TCGA-BP-5192,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5194,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5195,0.0
4-view,TCGA-B8-A54D,TCGA-BP-5196,0.5
4-view,TCGA-B8-A54D,TCGA-BP-5199,0.5
4-view,TCGA-B8-A54D,TCGA-BP-5200,1.0
4-view,TCGA-B8-A54D,TCGA-CJ-4637,0.5
4-view,TCGA-B8-A54D,TCGA-CJ-4641,0.5
4-view,TCGA-B8-A54D,TCGA-CJ-4900,0.5
4-view,TCGA-B8-A54D,TCGA-CJ-4902,0.5
4-view,TCGA-B8-A54D,TCGA-CJ-4903,1.0
4-view,TCGA-B8-A54D,TCGA-CJ-4904,0.0
4-view,TCGA-B8-A54D,TCGA-CJ-4923,0.5
4-view,TCGA-B8-A54D,TCGA-CJ-6027,1.0
4-view,TCGA-B8-A54D,TCGA-CJ-6028,0.5
4-view,TCGA-B8-A54D,TCGA-CJ-6030,1.0
4-view,TCGA-B8-A54D,TCGA-CJ-6033,0.5
4-view,TCGA-B8-A54D,TCGA-CZ-4859,0.5
4-view,TCGA-B8-A54D,TCGA-CZ-4863,0.0
4-view,TCGA-B8-A54D,TCGA-CZ-4865,1.0
4-view,TCGA-B8-A54D,TCGA-CZ-5451,0.0
4-view,TCGA-B8-A54D,TCGA-CZ-5462,1.0
4-view,TCGA-B8-A54D,TCGA-CZ-5468,0.5
4-view,TCGA-B8-A54D,TCGA-CZ-5984,1.0
4-view,TCGA-B8-A54D,TCGA-CZ-5985,0.5
4-view,TCGA-B8-A54D,TCGA-CZ-5988,1.0
4-view,TCGA-B8-A54D,TCGA-G6-A5PC,1.0
4-view,TCGA-B8-A54D,TCGA-G6-A8L7,1.0
4-view,TCGA-B8-A54E,TCGA-B8-A54F,1.0
4-view,TCGA-B8-A54E,TCGA-B8-A54G,1.0
4-view,TCGA-B8-A54E,TCGA-BP-4164,1.0
4-view,TCGA-B8-A54E,TCGA-BP-4167,0.5454545454545454
4-view,TCGA-B8-A54E,TCGA-BP-4770,0.3529411764705882
4-view,TCGA-B8-A54E,TCGA-BP-4782,0.19999999999999998
4-view,TCGA-B8-A54E,TCGA-BP-4960,0.3529411764705882
4-view,TCGA-B8-A54E,TCGA-BP-4962,0.21428571428571425
4-view,TCGA-B8-A54E,TCGA-BP-4965,0.0
4-view,TCGA-B8-A54E,TCGA-BP-4967,1.0
4-view,TCGA-B8-A54E,TCGA-BP-4970,0.0
4-view,TCGA-B8-A54E,TCGA-BP-4971,0.3529411764705882
4-view,TCGA-B8-A54E,TCGA-BP-4972,0.19999999999999998
4-view,TCGA-B8-A54E,TCGA-BP-4976,0.0
4-view,TCGA-B8-A54E,TCGA-BP-4977,1.0
4-view,TCGA-B8-A54E,TCGA-BP-4982,0.0
4-view,TCGA-B8-A54E,TCGA-BP-4986,0.3529411764705882
4-view,TCGA-B8-A54E,TCGA-BP-4988,0.39999999999999997
4-view,TCGA-B8-A54E,TCGA-BP-4989,1.0
4-view,TCGA-B8-A54E,TCGA-BP-4992,1.0
4-view,TCGA-B8-A54E,TCGA-BP-4994,0.0
4-view,TCGA-B8-A54E,TCGA-BP-4995,0.0
4-view,TCGA-B8-A54E,TCGA-BP-4999,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5000,1.0
4-view,TCGA-B8-A54E,TCGA-BP-5001,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5004,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5006,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5007,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5009,1.0
4-view,TCGA-B8-A54E,TCGA-BP-5010,0.21428571428571425
4-view,TCGA-B8-A54E,TCGA-BP-5174,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5175,0.3529411764705882
4-view,TCGA-B8-A54E,TCGA-BP-5180,1.0
4-view,TCGA-B8-A54E,TCGA-BP-5181,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5183,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5184,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5186,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5187,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5189,0.25
4-view,TCGA-B8-A54E,TCGA-BP-5190,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5191,0.3529411764705882
4-view,TCGA-B8-A54E,TCGA-BP-5192,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5194,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5195,0.0
4-view,TCGA-B8-A54E,TCGA-BP-5196,0.3529411764705882
4-view,TCGA-B8-A54E,TCGA-BP-5199,0.3529411764705882
4-view,TCGA-B8-A54E,TCGA-BP-5200,1.0
4-view,TCGA-B8-A54E,TCGA-CJ-4637,1.0
4-view,TCGA-B8-A54E,TCGA-CJ-4641,1.0
4-view,TCGA-B8-A54E,TCGA-CJ-4900,1.0
4-view,TCGA-B8-A54E,TCGA-CJ-4902,0.6
4-view,TCGA-B8-A54E,TCGA-CJ-4903,0.5454545454545454
4-view,TCGA-B8-A54E,TCGA-CJ-4904,0.0
4-view,TCGA-B8-A54E,TCGA-CJ-4923,0.4285714285714285
4-view,TCGA-B8-A54E,TCGA-CJ-6027,1.0
4-view,TCGA-B8-A54E,TCGA-CJ-6028,1.0
4-view,TCGA-B8-A54E,TCGA-CJ-6030,1.0
4-view,TCGA-B8-A54E,TCGA-CJ-6033,0.2727272727272727
4-view,TCGA-B8-A54E,TCGA-CZ-4859,0.0
4-view,TCGA-B8-A54E,TCGA-CZ-4863,0.5
4-view,TCGA-B8-A54E,TCGA-CZ-4865,1.0
4-view,TCGA-B8-A54E,TCGA-CZ-5451,0.0
4-view,TCGA-B8-A54E,TCGA-CZ-5462,1.0
4-view,TCGA-B8-A54E,TCGA-CZ-5468,0.4285714285714285
4-view,TCGA-B8-A54E,TCGA-CZ-5984,1.0
4-view,TCGA-B8-A54E,TCGA-CZ-5985,1.0
4-view,TCGA-B8-A54E,TCGA-CZ-5988,1.0
4-view,TCGA-B8-A54E,TCGA-G6-A5PC,1.0
4-view,TCGA-B8-A54E,TCGA-G6-A8L7,1.0
4-view,TCGA-B8-A54F,TCGA-B8-A54G,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4164,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4167,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4770,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4782,0.5
4-view,TCGA-B8-A54F,TCGA-BP-4960,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4962,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4965,0.0
4-view,TCGA-B8-A54F,TCGA-BP-4967,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4970,0.0
4-view,TCGA-B8-A54F,TCGA-BP-4971,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4972,0.5
4-view,TCGA-B8-A54F,TCGA-BP-4976,0.0
4-view,TCGA-B8-A54F,TCGA-BP-4977,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4982,0.0
4-view,TCGA-B8-A54F,TCGA-BP-4986,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4988,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4989,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4992,1.0
4-view,TCGA-B8-A54F,TCGA-BP-4994,0.0
4-view,TCGA-B8-A54F,TCGA-BP-4995,0.0
4-view,TCGA-B8-A54F,TCGA-BP-4999,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5000,1.0
4-view,TCGA-B8-A54F,TCGA-BP-5001,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5004,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5006,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5007,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5009,1.0
4-view,TCGA-B8-A54F,TCGA-BP-5010,1.0
4-view,TCGA-B8-A54F,TCGA-BP-5174,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5175,1.0
4-view,TCGA-B8-A54F,TCGA-BP-5180,1.0
4-view,TCGA-B8-A54F,TCGA-BP-5181,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5183,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5184,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5186,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5187,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5189,0.5
4-view,TCGA-B8-A54F,TCGA-BP-5190,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5191,1.0
4-view,TCGA-B8-A54F,TCGA-BP-5192,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5194,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5195,0.0
4-view,TCGA-B8-A54F,TCGA-BP-5196,1.0
4-view,TCGA-B8-A54F,TCGA-BP-5199,1.0
4-view,TCGA-B8-A54F,TCGA-BP-5200,1.0
4-view,TCGA-B8-A54F,TCGA-CJ-4637,1.0
4-view,TCGA-B8-A54F,TCGA-CJ-4641,1.0
4-view,TCGA-B8-A54F,TCGA-CJ-4900,1.0
4-view,TCGA-B8-A54F,TCGA-CJ-4902,1.0
4-view,TCGA-B8-A54F,TCGA-CJ-4903,1.0
4-view,TCGA-B8-A54F,TCGA-CJ-4904,0.0
4-view,TCGA-B8-A54F,TCGA-CJ-4923,1.0
4-view,TCGA-B8-A54F,TCGA-CJ-6027,1.0
4-view,TCGA-B8-A54F,TCGA-CJ-6028,1.0
4-view,TCGA-B8-A54F,TCGA-CJ-6030,1.0
4-view,TCGA-B8-A54F,TCGA-CJ-6033,1.0
4-view,TCGA-B8-A54F,TCGA-CZ-4859,0.0
4-view,TCGA-B8-A54F,TCGA-CZ-4863,0.5
4-view,TCGA-B8-A54F,TCGA-CZ-4865,1.0
4-view,TCGA-B8-A54F,TCGA-CZ-5451,0.0
4-view,TCGA-B8-A54F,TCGA-CZ-5462,1.0
4-view,TCGA-B8-A54F,TCGA-CZ-5468,1.0
4-view,TCGA-B8-A54F,TCGA-CZ-5984,1.0
4-view,TCGA-B8-A54F,TCGA-CZ-5985,1.0
4-view,TCGA-B8-A54F,TCGA-CZ-5988,1.0
4-view,TCGA-B8-A54F,TCGA-G6-A5PC,1.0
4-view,TCGA-B8-A54F,TCGA-G6-A8L7,1.0
4-view,TCGA-B8-A54G,TCGA-BP-4164,1.0
4-view,TCGA-B8-A54G,TCGA-BP-4167,0.375
4-view,TCGA-B8-A54G,TCGA-BP-4770,0.1764705882352941
